customer_id,R_days,F_count,M_amount,R_score,F_score,M_score,RFM_score,segment
2841,365,41,47,1,5,2,8,Potential Loyalists
2842,7,31,33,5,4,1,10,Loyal Customers
2843,90,48,100,2,5,5,12,Loyal Customers
2844,7,41,26,5,5,1,11,Loyal Customers
2845,365,42,79,1,5,4,10,Loyal Customers
2846,90,39,77,2,4,4,10,Loyal Customers
2847,14,15,36,4,2,2,8,Potential Loyalists
2848,90,3,21,2,1,1,4,Low Value / Churn Risk
2849,90,28,72,2,3,4,9,Potential Loyalists
2850,14,27,25,4,3,1,8,Potential Loyalists
2851,365,36,79,1,4,4,9,Potential Loyalists
2852,30,42,73,3,5,4,12,Loyal Customers
2853,7,30,71,5,3,4,12,Loyal Customers
2854,7,9,48,5,1,2,8,Potential Loyalists
2855,30,25,28,3,3,1,7,Potential Loyalists
2856,90,33,95,2,4,5,11,Loyal Customers
2857,30,31,48,3,4,2,9,Potential Loyalists
2858,30,35,93,3,4,5,12,Loyal Customers
2859,30,46,87,3,5,5,13,Champions
2860,365,29,32,1,3,1,5,At Risk
2861,7,49,38,5,5,2,12,Loyal Customers
2862,30,27,54,3,3,3,9,Potential Loyalists
2863,90,5,75,2,1,4,7,Potential Loyalists
2864,30,18,56,3,2,3,8,Potential Loyalists
2865,7,31,43,5,4,2,11,Loyal Customers
2866,14,27,97,4,3,5,12,Loyal Customers
2867,365,19,75,1,2,4,7,Potential Loyalists
2868,14,33,55,4,4,3,11,Loyal Customers
2869,90,42,49,2,5,2,9,Potential Loyalists
2870,7,16,58,5,2,3,10,Loyal Customers
2871,90,49,34,2,5,1,8,Potential Loyalists
2872,14,40,43,4,4,2,10,Loyal Customers
2873,365,5,48,1,1,2,4,Low Value / Churn Risk
2874,30,8,40,3,1,2,6,At Risk
2875,365,2,29,1,1,1,3,Low Value / Churn Risk
2876,7,14,81,5,2,4,11,Loyal Customers
2877,14,5,84,4,1,4,9,Potential Loyalists
2878,30,34,46,3,4,2,9,Potential Loyalists
2879,365,13,86,1,2,5,8,Potential Loyalists
2880,365,31,57,1,4,3,8,Potential Loyalists
2881,90,43,61,2,5,3,10,Loyal Customers
2882,365,6,90,1,1,5,7,Potential Loyalists
2883,14,23,51,4,3,3,10,Loyal Customers
2884,7,10,48,5,1,2,8,Potential Loyalists
2885,90,47,50,2,5,2,9,Potential Loyalists
2886,14,14,82,4,2,4,10,Loyal Customers
2887,7,29,33,5,3,1,9,Potential Loyalists
2888,14,12,28,4,2,1,7,Potential Loyalists
2889,90,25,42,2,3,2,7,Potential Loyalists
2890,365,21,43,1,3,2,6,At Risk
2891,30,23,55,3,3,3,9,Potential Loyalists
2892,30,10,73,3,1,4,8,Potential Loyalists
2893,30,47,39,3,5,2,10,Loyal Customers
2894,90,44,20,2,5,1,8,Potential Loyalists
2895,365,41,32,1,5,1,7,Potential Loyalists
2896,30,29,86,3,3,5,11,Loyal Customers
2897,90,2,91,2,1,5,8,Potential Loyalists
2898,14,2,59,4,1,3,8,Potential Loyalists
2899,365,29,33,1,3,1,5,At Risk
2900,14,22,64,4,3,3,10,Loyal Customers
2901,14,23,67,4,3,3,10,Loyal Customers
2902,90,46,43,2,5,2,9,Potential Loyalists
2903,14,19,32,4,2,1,7,Potential Loyalists
2904,90,24,39,2,3,2,7,Potential Loyalists
2905,30,43,41,3,5,2,10,Loyal Customers
2906,14,14,53,4,2,3,9,Potential Loyalists
2907,365,7,27,1,1,1,3,Low Value / Churn Risk
2908,14,50,82,4,5,4,13,Champions
2909,90,15,87,2,2,5,9,Potential Loyalists
2910,90,40,78,2,4,4,10,Loyal Customers
2911,30,41,32,3,5,1,9,Potential Loyalists
2912,90,34,38,2,4,2,8,Potential Loyalists
2913,14,27,37,4,3,2,9,Potential Loyalists
2914,90,12,83,2,2,4,8,Potential Loyalists
2915,14,1,72,4,1,4,9,Potential Loyalists
2916,14,39,30,4,4,1,9,Potential Loyalists
2917,14,13,66,4,2,3,9,Potential Loyalists
2918,365,50,45,1,5,2,8,Potential Loyalists
2919,7,36,73,5,4,4,13,Champions
2920,30,31,67,3,4,3,10,Loyal Customers
2921,14,3,72,4,1,4,9,Potential Loyalists
2922,14,11,24,4,2,1,7,Potential Loyalists
2923,90,16,68,2,2,4,8,Potential Loyalists
2924,90,12,70,2,2,4,8,Potential Loyalists
2925,90,37,64,2,4,3,9,Potential Loyalists
2926,90,43,91,2,5,5,12,Loyal Customers
2927,7,9,82,5,1,4,10,Loyal Customers
2928,14,15,24,4,2,1,7,Potential Loyalists
2929,7,17,80,5,2,4,11,Loyal Customers
2930,14,42,53,4,5,3,12,Loyal Customers
2931,30,14,50,3,2,2,7,Potential Loyalists
2932,14,49,31,4,5,1,10,Loyal Customers
2933,90,3,88,2,1,5,8,Potential Loyalists
2934,30,28,52,3,3,3,9,Potential Loyalists
2935,90,41,22,2,5,1,8,Potential Loyalists
2936,7,11,27,5,2,1,8,Potential Loyalists
2937,7,46,34,5,5,1,11,Loyal Customers
2938,7,15,39,5,2,2,9,Potential Loyalists
2939,30,15,53,3,2,3,8,Potential Loyalists
2940,7,34,46,5,4,2,11,Loyal Customers
2941,30,13,85,3,2,5,10,Loyal Customers
2942,30,27,86,3,3,5,11,Loyal Customers
2943,7,37,63,5,4,3,12,Loyal Customers
2944,30,37,44,3,4,2,9,Potential Loyalists
2945,90,4,95,2,1,5,8,Potential Loyalists
2946,90,1,49,2,1,2,5,At Risk
2947,90,29,77,2,3,4,9,Potential Loyalists
2948,365,50,63,1,5,3,9,Potential Loyalists
2949,14,38,83,4,4,4,12,Loyal Customers
2950,365,15,93,1,2,5,8,Potential Loyalists
2951,90,44,91,2,5,5,12,Loyal Customers
2952,7,14,99,5,2,5,12,Loyal Customers
2953,30,5,24,3,1,1,5,At Risk
2954,365,11,82,1,2,4,7,Potential Loyalists
2955,365,15,28,1,2,1,4,Low Value / Churn Risk
2956,365,46,67,1,5,3,9,Potential Loyalists
2957,30,30,88,3,3,5,11,Loyal Customers
2958,365,2,70,1,1,4,6,At Risk
2959,30,28,100,3,3,5,11,Loyal Customers
2960,90,9,28,2,1,1,4,Low Value / Churn Risk
2961,7,47,48,5,5,2,12,Loyal Customers
2962,14,21,43,4,3,2,9,Potential Loyalists
2963,90,42,40,2,5,2,9,Potential Loyalists
2964,7,28,97,5,3,5,13,Champions
2965,14,13,25,4,2,1,7,Potential Loyalists
2966,14,25,45,4,3,2,9,Potential Loyalists
2967,90,38,49,2,4,2,8,Potential Loyalists
2968,365,40,36,1,4,2,7,Potential Loyalists
2969,90,25,48,2,3,2,7,Potential Loyalists
2970,90,20,62,2,2,3,7,Potential Loyalists
2971,14,44,74,4,5,4,13,Champions
2972,90,9,100,2,1,5,8,Potential Loyalists
2973,90,11,39,2,2,2,6,At Risk
2974,14,3,65,4,1,3,8,Potential Loyalists
2975,7,34,99,5,4,5,14,Champions
2976,90,48,68,2,5,4,11,Loyal Customers
2977,14,28,97,4,3,5,12,Loyal Customers
2978,365,20,47,1,2,2,5,At Risk
2979,14,49,56,4,5,3,12,Loyal Customers
2980,7,14,91,5,2,5,12,Loyal Customers
2981,30,9,93,3,1,5,9,Potential Loyalists
2982,365,37,36,1,4,2,7,Potential Loyalists
2983,7,4,45,5,1,2,8,Potential Loyalists
2984,90,1,44,2,1,2,5,At Risk
2985,14,36,32,4,4,1,9,Potential Loyalists
2986,14,21,36,4,3,2,9,Potential Loyalists
2987,30,16,85,3,2,5,10,Loyal Customers
2988,30,42,36,3,5,2,10,Loyal Customers
2989,30,31,55,3,4,3,10,Loyal Customers
2990,7,6,20,5,1,1,7,Potential Loyalists
2991,30,24,91,3,3,5,11,Loyal Customers
2992,14,7,71,4,1,4,9,Potential Loyalists
2993,7,25,64,5,3,3,11,Loyal Customers
2994,14,18,21,4,2,1,7,Potential Loyalists
2995,90,14,100,2,2,5,9,Potential Loyalists
2996,14,42,96,4,5,5,14,Champions
2997,90,6,91,2,1,5,8,Potential Loyalists
2998,90,14,40,2,2,2,6,At Risk
2999,90,30,53,2,3,3,8,Potential Loyalists
3000,30,10,48,3,1,2,6,At Risk
3001,7,7,70,5,1,4,10,Loyal Customers
3002,90,28,29,2,3,1,6,At Risk
3003,90,19,29,2,2,1,5,At Risk
3004,90,13,53,2,2,3,7,Potential Loyalists
3005,14,23,79,4,3,4,11,Loyal Customers
3006,7,5,65,5,1,3,9,Potential Loyalists
3007,14,17,99,4,2,5,11,Loyal Customers
3008,7,31,60,5,4,3,12,Loyal Customers
3009,7,19,86,5,2,5,12,Loyal Customers
3010,14,8,73,4,1,4,9,Potential Loyalists
3011,365,15,45,1,2,2,5,At Risk
3012,90,18,70,2,2,4,8,Potential Loyalists
3013,365,16,65,1,2,3,6,At Risk
3014,30,13,55,3,2,3,8,Potential Loyalists
3015,90,38,65,2,4,3,9,Potential Loyalists
3016,14,27,21,4,3,1,8,Potential Loyalists
3017,90,31,26,2,4,1,7,Potential Loyalists
3018,14,24,71,4,3,4,11,Loyal Customers
3019,14,21,41,4,3,2,9,Potential Loyalists
3020,365,15,44,1,2,2,5,At Risk
3021,90,48,81,2,5,4,11,Loyal Customers
3022,90,47,77,2,5,4,11,Loyal Customers
3023,7,23,26,5,3,1,9,Potential Loyalists
3024,90,4,31,2,1,1,4,Low Value / Churn Risk
3025,90,47,82,2,5,4,11,Loyal Customers
3026,30,7,60,3,1,3,7,Potential Loyalists
3027,365,6,70,1,1,4,6,At Risk
3028,90,47,26,2,5,1,8,Potential Loyalists
3029,90,7,100,2,1,5,8,Potential Loyalists
3030,90,1,82,2,1,4,7,Potential Loyalists
3031,7,23,24,5,3,1,9,Potential Loyalists
3032,30,30,74,3,3,4,10,Loyal Customers
3033,90,24,58,2,3,3,8,Potential Loyalists
3034,7,9,56,5,1,3,9,Potential Loyalists
3035,90,25,37,2,3,2,7,Potential Loyalists
3036,14,18,64,4,2,3,9,Potential Loyalists
3037,14,7,58,4,1,3,8,Potential Loyalists
3038,365,2,44,1,1,2,4,Low Value / Churn Risk
3039,365,36,39,1,4,2,7,Potential Loyalists
3040,14,31,48,4,4,2,10,Loyal Customers
3041,14,10,32,4,1,1,6,At Risk
3042,30,27,79,3,3,4,10,Loyal Customers
3043,90,14,27,2,2,1,5,At Risk
3044,30,17,98,3,2,5,10,Loyal Customers
3045,90,10,67,2,1,3,6,At Risk
3046,14,4,37,4,1,2,7,Potential Loyalists
3047,90,25,49,2,3,2,7,Potential Loyalists
3048,14,3,74,4,1,4,9,Potential Loyalists
3049,14,47,93,4,5,5,14,Champions
3050,14,41,60,4,5,3,12,Loyal Customers
3051,90,28,76,2,3,4,9,Potential Loyalists
3052,90,49,64,2,5,3,10,Loyal Customers
3053,14,7,38,4,1,2,7,Potential Loyalists
3054,30,22,91,3,3,5,11,Loyal Customers
3055,30,34,70,3,4,4,11,Loyal Customers
3056,14,5,22,4,1,1,6,At Risk
3057,14,15,59,4,2,3,9,Potential Loyalists
3058,7,26,22,5,3,1,9,Potential Loyalists
3059,14,3,74,4,1,4,9,Potential Loyalists
3060,90,42,71,2,5,4,11,Loyal Customers
3061,30,1,80,3,1,4,8,Potential Loyalists
3062,90,20,59,2,2,3,7,Potential Loyalists
3063,30,39,96,3,4,5,12,Loyal Customers
3064,14,24,43,5,3,2,10,Loyal Customers
3065,90,49,76,2,5,4,11,Loyal Customers
3066,14,7,59,5,1,3,9,Potential Loyalists
3067,90,13,48,2,2,2,6,At Risk
3068,7,2,22,5,1,1,7,Potential Loyalists
3069,7,4,40,5,1,2,8,Potential Loyalists
3070,90,17,73,2,2,4,8,Potential Loyalists
3071,14,43,26,5,5,1,11,Loyal Customers
3072,30,6,41,3,1,2,6,At Risk
3073,90,46,98,2,5,5,12,Loyal Customers
3074,14,7,63,5,1,3,9,Potential Loyalists
3075,14,34,55,5,4,3,12,Loyal Customers
3076,90,21,90,2,3,5,10,Loyal Customers
3077,14,13,46,5,2,2,9,Potential Loyalists
3078,14,33,88,5,4,5,14,Champions
3079,14,24,95,5,3,5,13,Champions
3080,365,4,31,1,1,1,3,Low Value / Churn Risk
3081,14,5,42,5,1,2,8,Potential Loyalists
3082,7,11,44,5,2,2,9,Potential Loyalists
3083,365,20,99,1,2,5,8,Potential Loyalists
3084,90,28,20,2,3,1,6,At Risk
3085,30,43,37,3,5,2,10,Loyal Customers
3086,90,10,50,2,1,2,5,At Risk
3087,90,26,73,2,3,4,9,Potential Loyalists
3088,30,29,84,3,3,4,10,Loyal Customers
3089,90,35,64,2,4,3,9,Potential Loyalists
3090,14,23,21,5,3,1,9,Potential Loyalists
3091,90,15,36,2,2,2,6,At Risk
3092,365,46,81,1,5,4,10,Loyal Customers
3093,14,14,54,5,2,3,10,Loyal Customers
3094,90,17,63,2,2,3,7,Potential Loyalists
3095,7,9,59,5,1,3,9,Potential Loyalists
3096,14,13,53,5,2,3,10,Loyal Customers
3097,30,20,63,3,2,3,8,Potential Loyalists
3098,90,39,33,2,4,1,7,Potential Loyalists
3099,90,50,64,2,5,3,10,Loyal Customers
3100,14,21,98,5,3,5,13,Champions
3101,7,3,85,5,1,5,11,Loyal Customers
3102,14,9,82,5,1,4,10,Loyal Customers
3103,14,29,85,5,3,5,13,Champions
3104,7,42,37,5,5,2,12,Loyal Customers
3105,14,41,56,5,5,3,13,Champions
3106,30,17,33,3,2,1,6,At Risk
3107,365,20,57,1,2,3,6,At Risk
3108,14,18,31,5,2,1,8,Potential Loyalists
3109,30,7,69,3,1,4,8,Potential Loyalists
3110,14,47,92,5,5,5,15,Champions
3111,14,2,46,5,1,2,8,Potential Loyalists
3112,90,25,81,2,3,4,9,Potential Loyalists
3113,365,26,97,1,3,5,9,Potential Loyalists
3114,7,2,93,5,1,5,11,Loyal Customers
3115,14,45,56,5,5,3,13,Champions
3116,14,9,53,5,1,3,9,Potential Loyalists
3117,7,1,66,5,1,3,9,Potential Loyalists
3118,14,4,50,5,1,2,8,Potential Loyalists
3119,90,31,97,2,4,5,11,Loyal Customers
3120,90,21,79,2,3,4,9,Potential Loyalists
3121,14,32,76,5,4,4,13,Champions
3122,7,16,38,5,2,2,9,Potential Loyalists
3123,14,34,45,5,4,2,11,Loyal Customers
3124,14,40,77,5,4,4,13,Champions
3125,90,4,51,2,1,3,6,At Risk
3126,90,3,26,2,1,1,4,Low Value / Churn Risk
3127,14,28,76,5,3,4,12,Loyal Customers
3128,90,43,94,2,5,5,12,Loyal Customers
3129,365,20,32,1,2,1,4,Low Value / Churn Risk
3130,90,40,20,2,4,1,7,Potential Loyalists
3131,90,34,20,2,4,1,7,Potential Loyalists
3132,90,11,59,2,2,3,7,Potential Loyalists
3133,90,26,97,2,3,5,10,Loyal Customers
3134,14,29,68,5,3,4,12,Loyal Customers
3135,7,47,66,5,5,3,13,Champions
3136,14,48,85,5,5,5,15,Champions
3137,14,29,32,5,3,1,9,Potential Loyalists
3138,30,14,44,3,2,2,7,Potential Loyalists
3139,90,40,95,2,5,5,12,Loyal Customers
3140,7,4,85,5,1,5,11,Loyal Customers
3141,7,37,44,5,4,2,11,Loyal Customers
3142,14,47,30,5,5,1,11,Loyal Customers
3143,90,1,21,2,1,1,4,Low Value / Churn Risk
3144,90,26,22,2,3,1,6,At Risk
3145,90,12,70,2,2,4,8,Potential Loyalists
3146,14,16,29,5,2,1,8,Potential Loyalists
3147,365,19,83,1,2,4,7,Potential Loyalists
3148,7,21,99,5,3,5,13,Champions
3149,7,15,35,5,2,2,9,Potential Loyalists
3150,365,9,40,1,1,2,4,Low Value / Churn Risk
3151,14,7,25,5,1,1,7,Potential Loyalists
3152,90,47,64,2,5,3,10,Loyal Customers
3153,30,17,90,3,2,5,10,Loyal Customers
3154,14,46,88,5,5,5,15,Champions
3155,90,32,55,2,4,3,9,Potential Loyalists
3156,365,34,90,1,4,5,10,Loyal Customers
3157,30,18,50,3,2,2,7,Potential Loyalists
3158,14,5,34,5,1,1,7,Potential Loyalists
3159,30,44,77,3,5,4,12,Loyal Customers
3160,90,4,89,2,1,5,8,Potential Loyalists
3161,14,37,87,5,4,5,14,Champions
3162,30,43,77,3,5,4,12,Loyal Customers
3163,90,28,85,2,3,5,10,Loyal Customers
3164,30,36,66,3,4,3,10,Loyal Customers
3165,365,16,32,1,2,1,4,Low Value / Churn Risk
3166,90,38,92,2,4,5,11,Loyal Customers
3167,14,37,80,5,4,4,13,Champions
3168,14,9,78,5,1,4,10,Loyal Customers
3169,14,14,24,5,2,1,8,Potential Loyalists
3170,7,3,59,5,1,3,9,Potential Loyalists
3171,14,10,41,5,1,2,8,Potential Loyalists
3172,14,26,26,5,3,1,9,Potential Loyalists
3173,14,30,52,5,3,3,11,Loyal Customers
3174,14,32,46,5,4,2,11,Loyal Customers
3175,30,35,52,3,4,3,10,Loyal Customers
3176,90,26,42,2,3,2,7,Potential Loyalists
3177,30,39,37,3,4,2,9,Potential Loyalists
3178,30,31,52,3,4,3,10,Loyal Customers
3179,365,28,34,1,3,1,5,At Risk
3180,14,12,88,5,2,5,12,Loyal Customers
3181,7,46,88,5,5,5,15,Champions
3182,90,27,51,2,3,3,8,Potential Loyalists
3183,365,4,97,1,1,5,7,Potential Loyalists
3184,90,14,56,2,2,3,7,Potential Loyalists
3185,90,30,53,2,3,3,8,Potential Loyalists
3186,365,6,71,1,1,4,6,At Risk
3187,365,43,93,1,5,5,11,Loyal Customers
3188,7,28,72,5,3,4,12,Loyal Customers
3189,30,39,59,3,4,3,10,Loyal Customers
3190,14,30,87,5,3,5,13,Champions
3191,14,5,78,5,1,4,10,Loyal Customers
3192,90,42,68,2,5,4,11,Loyal Customers
3193,14,20,76,5,2,4,11,Loyal Customers
3194,14,35,99,5,4,5,14,Champions
3195,14,10,52,5,1,3,9,Potential Loyalists
3196,90,36,58,2,4,3,9,Potential Loyalists
3197,14,21,59,5,3,3,11,Loyal Customers
3198,90,29,71,2,3,4,9,Potential Loyalists
3199,7,39,94,5,4,5,14,Champions
3200,30,16,40,3,2,2,7,Potential Loyalists
3201,30,32,24,3,4,1,8,Potential Loyalists
3202,30,34,38,3,4,2,9,Potential Loyalists
3203,365,38,37,1,4,2,7,Potential Loyalists
3204,365,14,29,1,2,1,4,Low Value / Churn Risk
3205,14,23,92,5,3,5,13,Champions
3206,90,50,24,2,5,1,8,Potential Loyalists
3207,30,49,52,3,5,3,11,Loyal Customers
3208,365,14,29,1,2,1,4,Low Value / Churn Risk
3209,7,42,30,5,5,1,11,Loyal Customers
3210,365,39,31,1,4,1,6,At Risk
3211,14,43,67,5,5,3,13,Champions
3212,30,12,65,3,2,3,8,Potential Loyalists
3213,7,21,22,5,3,1,9,Potential Loyalists
3214,30,33,56,3,4,3,10,Loyal Customers
3215,365,6,78,1,1,4,6,At Risk
3216,90,10,90,2,1,5,8,Potential Loyalists
3217,7,18,85,5,2,5,12,Loyal Customers
3218,7,46,58,5,5,3,13,Champions
3219,30,49,34,3,5,1,9,Potential Loyalists
3220,7,39,40,5,4,2,11,Loyal Customers
3221,30,16,29,3,2,1,6,At Risk
3222,365,28,76,1,3,4,8,Potential Loyalists
3223,90,22,84,2,3,4,9,Potential Loyalists
3224,14,36,65,5,4,3,12,Loyal Customers
3225,30,18,80,3,2,4,9,Potential Loyalists
3226,7,31,98,5,4,5,14,Champions
3227,14,38,71,5,4,4,13,Champions
3228,90,42,69,2,5,4,11,Loyal Customers
3229,365,27,95,1,3,5,9,Potential Loyalists
3230,30,24,67,3,3,3,9,Potential Loyalists
3231,365,38,49,1,4,2,7,Potential Loyalists
3232,365,9,97,1,1,5,7,Potential Loyalists
3233,30,19,34,3,2,1,6,At Risk
3234,14,11,74,5,2,4,11,Loyal Customers
3235,90,16,96,2,2,5,9,Potential Loyalists
3236,30,18,68,3,2,4,9,Potential Loyalists
3237,30,8,84,3,1,4,8,Potential Loyalists
3238,7,4,57,5,1,3,9,Potential Loyalists
3239,90,37,84,2,4,4,10,Loyal Customers
3240,30,30,32,3,3,1,7,Potential Loyalists
3241,30,37,37,3,4,2,9,Potential Loyalists
3242,90,30,58,2,3,3,8,Potential Loyalists
3243,7,17,74,5,2,4,11,Loyal Customers
3244,90,11,99,2,2,5,9,Potential Loyalists
3245,365,42,81,1,5,4,10,Loyal Customers
3246,7,20,76,5,2,4,11,Loyal Customers
3247,30,37,98,3,4,5,12,Loyal Customers
3248,14,12,91,5,2,5,12,Loyal Customers
3249,90,41,79,2,5,4,11,Loyal Customers
3250,90,32,83,2,4,4,10,Loyal Customers
3251,7,15,90,5,2,5,12,Loyal Customers
3252,90,39,20,2,4,1,7,Potential Loyalists
3253,14,48,21,5,5,1,11,Loyal Customers
3254,14,8,60,5,1,3,9,Potential Loyalists
3255,90,11,31,2,2,1,5,At Risk
3256,30,36,40,3,4,2,9,Potential Loyalists
3257,90,50,26,2,5,1,8,Potential Loyalists
3258,90,39,98,2,4,5,11,Loyal Customers
3259,14,11,51,5,2,3,10,Loyal Customers
3260,90,5,95,2,1,5,8,Potential Loyalists
3261,365,7,36,1,1,2,4,Low Value / Churn Risk
3262,7,50,52,5,5,3,13,Champions
3263,90,21,35,2,3,2,7,Potential Loyalists
3264,14,31,68,5,4,4,13,Champions
3265,14,39,50,5,4,2,11,Loyal Customers
3266,14,28,100,5,3,5,13,Champions
3267,7,33,74,5,4,4,13,Champions
3268,90,42,45,2,5,2,9,Potential Loyalists
3269,90,5,97,2,1,5,8,Potential Loyalists
3270,30,25,60,3,3,3,9,Potential Loyalists
3271,365,48,25,1,5,1,7,Potential Loyalists
3272,7,30,55,5,4,3,12,Loyal Customers
3273,90,34,99,2,4,5,11,Loyal Customers
3274,90,34,45,2,4,2,8,Potential Loyalists
3275,14,14,20,5,2,1,8,Potential Loyalists
3276,7,2,88,5,1,5,11,Loyal Customers
3277,90,41,99,2,5,5,12,Loyal Customers
3278,30,3,86,3,1,5,9,Potential Loyalists
3279,7,18,70,5,2,4,11,Loyal Customers
3280,14,1,50,5,1,2,8,Potential Loyalists
3281,30,5,57,3,1,3,7,Potential Loyalists
3282,365,41,69,1,5,4,10,Loyal Customers
3283,30,5,94,3,1,5,9,Potential Loyalists
3284,90,10,24,2,1,1,4,Low Value / Churn Risk
3285,365,20,79,1,2,4,7,Potential Loyalists
3286,7,11,31,5,2,1,8,Potential Loyalists
3287,14,4,67,5,1,3,9,Potential Loyalists
3288,7,38,63,5,4,3,12,Loyal Customers
3289,14,19,61,5,2,3,10,Loyal Customers
3290,90,16,50,2,2,2,6,At Risk
3291,30,2,82,3,1,4,8,Potential Loyalists
3292,30,11,51,3,2,3,8,Potential Loyalists
3293,14,18,23,5,2,1,8,Potential Loyalists
3294,14,47,91,5,5,5,15,Champions
3295,14,15,60,5,2,3,10,Loyal Customers
3296,7,15,34,5,2,1,8,Potential Loyalists
3297,90,47,23,2,5,1,8,Potential Loyalists
3298,30,47,82,3,5,4,12,Loyal Customers
3299,90,6,73,2,1,4,7,Potential Loyalists
3300,30,18,32,3,2,1,6,At Risk
3301,14,40,80,5,5,4,14,Champions
3302,14,31,58,5,4,3,12,Loyal Customers
3303,14,31,82,5,4,4,13,Champions
3304,14,4,60,5,1,3,9,Potential Loyalists
3305,90,36,79,2,4,4,10,Loyal Customers
3306,14,31,41,5,4,2,11,Loyal Customers
3307,14,6,39,5,1,2,8,Potential Loyalists
3308,30,1,36,3,1,2,6,At Risk
3309,30,29,70,3,3,4,10,Loyal Customers
3310,30,19,47,3,2,2,7,Potential Loyalists
3311,14,12,27,5,2,1,8,Potential Loyalists
3312,365,18,52,1,2,3,6,At Risk
3313,90,45,75,2,5,4,11,Loyal Customers
3314,30,45,30,3,5,1,9,Potential Loyalists
3315,90,8,94,2,1,5,8,Potential Loyalists
3316,90,4,68,2,1,4,7,Potential Loyalists
3317,14,5,45,5,1,2,8,Potential Loyalists
3318,90,30,67,2,4,3,9,Potential Loyalists
3319,30,15,46,3,2,2,7,Potential Loyalists
3320,90,17,31,2,2,1,5,At Risk
3321,90,45,44,2,5,2,9,Potential Loyalists
3322,365,3,100,1,1,5,7,Potential Loyalists
3323,7,43,92,5,5,5,15,Champions
3324,30,4,78,3,1,4,8,Potential Loyalists
3325,7,41,32,5,5,1,11,Loyal Customers
3326,30,16,97,3,2,5,10,Loyal Customers
3327,365,10,95,1,1,5,7,Potential Loyalists
3328,90,2,64,2,1,3,6,At Risk
3329,14,11,35,5,2,2,9,Potential Loyalists
3330,14,1,54,5,1,3,9,Potential Loyalists
3331,90,41,96,2,5,5,12,Loyal Customers
3332,90,39,58,2,4,3,9,Potential Loyalists
3333,14,1,23,5,1,1,7,Potential Loyalists
3334,30,3,35,3,1,2,6,At Risk
3335,365,21,23,1,3,1,5,At Risk
3336,90,48,94,3,5,5,13,Champions
3337,365,24,45,1,3,2,6,At Risk
3338,14,45,23,5,5,1,11,Loyal Customers
3339,30,46,94,3,5,5,13,Champions
3340,14,35,99,5,4,5,14,Champions
3341,14,47,36,5,5,2,12,Loyal Customers
3342,30,35,50,3,4,2,9,Potential Loyalists
3343,7,45,81,5,5,4,14,Champions
3344,14,6,31,5,1,1,7,Potential Loyalists
3345,365,20,48,1,2,2,5,At Risk
3346,14,3,91,5,1,5,11,Loyal Customers
3347,90,30,99,3,4,5,12,Loyal Customers
3348,14,28,70,5,3,4,12,Loyal Customers
3349,90,15,74,3,2,4,9,Potential Loyalists
3350,90,29,79,3,3,4,10,Loyal Customers
3351,14,15,33,5,2,1,8,Potential Loyalists
3352,14,18,49,5,2,2,9,Potential Loyalists
3353,14,7,96,5,1,5,11,Loyal Customers
3354,90,19,66,3,2,3,8,Potential Loyalists
3355,7,15,45,5,2,2,9,Potential Loyalists
3356,14,3,28,5,1,1,7,Potential Loyalists
3357,14,13,48,5,2,2,9,Potential Loyalists
3358,30,37,67,3,4,3,10,Loyal Customers
3359,365,26,59,1,3,3,7,Potential Loyalists
3360,30,29,74,3,3,4,10,Loyal Customers
3361,90,47,81,3,5,4,12,Loyal Customers
3362,14,47,26,5,5,1,11,Loyal Customers
3363,14,48,61,5,5,3,13,Champions
3364,14,46,23,5,5,1,11,Loyal Customers
3365,30,7,33,3,1,1,5,At Risk
3366,90,45,58,3,5,3,11,Loyal Customers
3367,90,47,65,3,5,3,11,Loyal Customers
3368,14,6,48,5,1,2,8,Potential Loyalists
3369,90,29,25,3,3,1,7,Potential Loyalists
3370,30,42,51,3,5,3,11,Loyal Customers
3371,14,46,31,5,5,1,11,Loyal Customers
3372,365,28,99,1,3,5,9,Potential Loyalists
3373,90,14,25,3,2,1,6,At Risk
3374,90,12,52,3,2,3,8,Potential Loyalists
3375,365,41,47,1,5,2,8,Potential Loyalists
3376,365,8,98,1,1,5,7,Potential Loyalists
3377,90,24,46,3,3,2,8,Potential Loyalists
3378,14,18,32,5,2,1,8,Potential Loyalists
3379,90,6,75,3,1,4,8,Potential Loyalists
3380,7,40,51,5,5,3,13,Champions
3381,90,6,52,3,1,3,7,Potential Loyalists
3382,90,27,66,3,3,3,9,Potential Loyalists
3383,7,2,35,5,1,2,8,Potential Loyalists
3384,14,39,43,5,4,2,11,Loyal Customers
3385,90,9,24,3,1,1,5,At Risk
3386,90,16,83,3,2,4,9,Potential Loyalists
3387,90,36,62,3,4,3,10,Loyal Customers
3388,14,2,78,5,1,4,10,Loyal Customers
3389,7,21,61,5,3,3,11,Loyal Customers
3390,365,39,57,1,4,3,8,Potential Loyalists
3391,365,38,70,1,4,4,9,Potential Loyalists
3392,90,6,57,3,1,3,7,Potential Loyalists
3393,14,6,74,5,1,4,10,Loyal Customers
3394,30,50,90,3,5,5,13,Champions
3395,365,9,98,1,1,5,7,Potential Loyalists
3396,90,15,43,3,2,2,7,Potential Loyalists
3397,90,5,37,3,1,2,6,At Risk
3398,14,13,38,5,2,2,9,Potential Loyalists
